"Código","year","Quarter","kz_dum","SETOR_NUM","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","kz","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK"
"GOAU4",2015,64,1,14,"Gerdau Met","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia",865,2.31754859199379,249.816769917806,83225554159,27564206802,-2760469907.6,9861621802.4,37247224771,51653892231,3090992068.9,6734226510.3,14258812107,4339816767.7,-926173287.136,1728808373.1,906423338,310674262.02,0.003056877985609,0.00398354244160695,0.567768554345009,-0.0744630533975527,25.1448202789495,-0.0505568384583453,0.0113847645984677,1.62265406541589,0.767649403389182,0.0811627184381923,0.231958980514286,0.00374433019378778,0.0107011079861905,0.586810811174619,-0.911194226523934,-0.0331685374221264,5.52072772881606,3.30384089641472,-0.193597467088077,-0.0950837909191051
"GOAU4",2016,68,1,14,"Gerdau Met","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia",865,2.51596851414648,308.932376861572,61062455108,21580260416,-1536477829.4,10088532695,24931178140,41985874970,2827889437.2,5731812875.4,9572983474.1,2608139633,-926173287.136,4705877781.1,909996791,57284485.786,-0.266301609823565,0.0155170082176058,0.420780746837634,-0.187169191776757,24.835163031568,-0.217091187458578,0.0468510346434601,1.27047772811148,0.785323949978361,0.0688708285973024,0.207944052828109,0.000688304047535204,0.00207821999731346,0.650573065656108,-0.703224292094487,-0.0251623985095663,5.73312240783948,3.65818147808851,-0.160501460548531,-0.0557417755728243
"GOAU4",2017,72,1,14,"Gerdau Met","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia",865,2.41263002639685,346.490038553874,54540442315,17812340493,-220196949.47,8369827015.5,20886459361,39988720746,2266637982.8,2768014281.3,9192886310.6,1976735721.2,1182537969.5,5869126104.3,975716243,100597833.05,-0.106808885778743,0.0335139003125652,0.479120702316259,-0.047567288413711,24.7222083242503,-0.174600299086585,0.0948293020510879,1.35569663259526,0.76090808545058,0.0453308710959012,0.128266027746715,0.00164745804720879,0.00466156715029328,0.644025075519779,0.598227652193247,-0.00403731506609803,5.84785406945444,3.18249191690379,-0.0239529721167223,-0.0102036280019467
"GOAU4",2018,76,1,14,"Gerdau Met","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia",865,1.93738848232896,165.088276545207,53607783751,16232441968,834232008.69,9559811650.9,17557030250,48194282990,1975220547.7,3018667808.3,9757128543.6,2272789155.9,4200035177,7236598539.3,977745794,592809957.48,-0.0171003117028902,0.0515113636256179,0.497187788545715,0.205196917803898,24.704960113715,-0.0886968518045609,0.15772506468165,1.52236265141892,0.735392516021953,0.0553473290675861,0.169470587511298,0.0108691813325643,0.033280857039139,0.64082933552647,1.84796516038323,0.0155617701445163,5.10648034019899,2.77918260272248,0.0854997456436298,0.0468344970734105
"GOAU4",2019,80,1,14,"Gerdau Met","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia",865,2.03036172522155,158.080664316813,54101675956,16695746240,425500363.64,7435594931.1,19412159324,39682840735,2076337752.8,2644300519.7,10023942699,1748532986.9,3177810573.8,9811121228.5,1080985004,456600796.25,0.00921306889488389,0.0466693069808791,0.500818209157904,-0.176606886272508,24.714131001173,0.0285418714518333,0.154125800749636,1.65395658324401,0.72813991416022,0.0493268017193618,0.162902200723272,0.00851743467647984,0.02812890365788,0.677592234174299,1.81741528333074,0.00786482777328474,5.06310543639972,2.67836270231057,0.042448403429366,0.0262129607164969
"GOLL4",2006,28,0,18,"Gol","PN","Transporte Serviç","Transporte aéreo regular","Nível 2","Bens industriais","Transporte aéreo","Transporte",1956,-1.65971246796167,96.7511024475098,7698491765.4,1619930993.8,1393959754.1,1945951703.5,1541043289.1,7742988292.1,118632966.13,3475054714.5,4211496772.8,270205051.85,1439865571.7,25349535541,196206000,368910400.5,0.624669866321156,0.319213670347641,0.735886438685517,0.381071724490317,22.7642902719967,0.329592036126719,1.24149191688924,2.86202362317855,0.452945213018465,0.574649995174019,2.8522233917294,0.0778539003910563,0.302790879627849,3.74573766035609,5.32878849541021,0.181069201160284,4.57214172665127,0.827970477175905,0.330989154046824,1.14412144395414
"GOLL4",2007,32,0,18,"Gol","PN","Transporte Serviç","Transporte aéreo regular","Nível 2","Bens industriais","Transporte aéreo","Transporte",1956,-0.645768543194956,113.58053334554,11239370273,2439831069.8,523532424.82,4216646235.3,2322144625.7,9684399407.1,198358870.56,2793453849.4,4700579412.8,794314772.29,-184393560.7,17259097687,202295000,488785844.87,0.459944443080926,0.0937704835412644,0.849359986379132,0.250731505945938,23.1426886543087,0.506132717466375,0.445630893008969,4.03646259379323,0.58177555340823,0.362857288742564,1.72442768247009,0.0634911174506665,0.301732510051812,2.11736849751885,-0.232141673720099,0.0465802275486613,4.73251213020812,1.39106060908032,0.111376147245675,0.323181929862277
"GOLL4",2008,36,1,18,"Gol","PN","Transporte Serviç","Transporte aéreo regular","Nível 2","Bens industriais","Transporte aéreo","Transporte",1956,2.65098271094103,174.038621902466,12667639827,5520455450.9,-2277422705.3,4607230510.5,5603904164,11799493392,193112067.11,1089106035.6,2456505153.1,3421780146.7,-156963844.52,3661958116.4,200727000,66747924.968,0.12707736459498,-0.171875563206747,0.908514839041285,0.218402184378036,23.2623165335009,1.26263839297387,-0.854284816678253,4.18518101555983,0.806080281210094,0.0969009836980215,0.44638583756099,0.00593876021046718,0.0273576010217263,1.09516002825804,-0.0458719841107786,-0.179782716938783,5.15927723954065,4.15677315458264,-0.927098688323936,-0.933434586307931
"GOLL4",2009,40,1,18,"Gol","PN","Transporte Serviç","Transporte aéreo regular","Nível 2","Bens industriais","Transporte aéreo","Transporte",1956,2.09341758136468,131.44704469045,14826063935,5869272920.1,1515034895.3,4163376658.4,5649893885,10575988905,252109320.46,2544286422,5012793391.6,1899044830.4,671680306.46,12188944639,264825000,0,0.17038881255524,0.13950066783502,0.774672368130001,-0.103691272697312,23.4196525455283,0.0631863570501476,0.320108409800119,1.77761973277044,0.661893175857264,0.200849286587472,0.460883426128401,0,0,1.48402268321933,0.353693759993292,0.102187263048519,4.87860406853784,1.95764512454158,0.302233660345699,0.274440199504373
"GOLL4",2010,44,1,18,"Gol","PN","Transporte Serviç","Transporte aéreo regular","Nível 2","Bens industriais","Transporte aéreo","Transporte",1956,1.36002899882923,92.7765544255574,15103547139,5767186199.8,356927305.43,2765915418.5,7456609118.4,11630205890,469251002.21,3259145206.3,4881022602.2,690332405.4,1162771136.4,11283823918,269784000,309672934.33,0.0187159049911382,0.0557247231134377,0.689496860509795,0.09968022796446,23.4381954630478,-0.0173934185187389,0.140763314108406,1.74170202613884,0.676829386021246,0.219825384578716,0.555289428634113,0.0208870631940925,0.0527617199857055,1.42392699257824,1.68436412271021,0.0236320185016903,4.53019396159539,2.09434074988558,0.0731255178513461,0.0608128656290051
"GOLL4",2011,48,1,18,"Gol","PN","Transporte Serviç","Transporte aéreo regular","Nível 2","Bens industriais","Transporte aéreo","Transporte",1956,2.46379378969298,133.884857654572,16671063278,6087040195,-1175858447.5,5625787471.1,7593901313.8,11796022290,619280734.32,1924910465.9,3451374493,1929840529.3,-382551639.22,5217617930.3,268069741,79585085.236,0.103784635792767,-0.0368507945886976,0.875270468800303,0.0142573916204333,23.5369403155982,0.055461014109635,-0.0965076718347158,2.29222506902213,0.792972143679923,0.127447575604908,0.333769432651013,0.00526929763608294,0.0137996385895708,1.1059466578554,-0.198229663752974,-0.070532900505016,4.89698015933123,3.83026785754831,-0.340692802211076,-0.203887720417416
"GOLL4",2012,52,1,18,"Gol","PN","Transporte Serviç","Transporte aéreo regular","Nível 2","Bens industriais","Transporte aéreo","Transporte",1956,2.08454411941018,117.530190149943,13344684122,5744344441.5,-2236529699.8,6004367083.3,6256983483.5,11979424076,768166198.64,1146490612.6,1083333556,1551353319.3,-926173287.136,5244097973.5,274992561,494781278.16,-0.199530113978372,-0.0880785752338742,0.735487014975266,0.0155477652967372,23.3143839493841,-0.0562992427389417,-0.241227830623846,2.01433704624978,0.918819093353504,0.0687712951166689,0.188349440100913,0.0296790474554157,0.0812843783365226,1.31179190007507,-0.862962790065176,-0.167597050582326,4.76669523802776,11.3181674276505,-2.05199626691442,-0.367424828513064
"GOLL4",2013,56,1,18,"Gol","PN","Transporte Serviç","Transporte aéreo regular","Nível 2","Bens industriais","Transporte aéreo","Transporte",1956,2.97656146469607,137.888738632202,14849030042,5265138516.2,-1111811641.5,4810993399.6,8337267592.4,12500983325,782990243.22,2283018297.6,908555433.05,2124028145.6,371264554.01,4047745223.6,276714601,29423234.79,0.112729975940003,-0.0246406280788547,0.985280795843179,0.0435379235004219,23.4212003830248,-0.0834222129574923,-0.0572426325803917,2.28890539658632,0.93536549062198,0.171080729729393,0.397437570265867,0.00220486558700127,0.00512212230475456,1.15805585731604,0.174792671546791,-0.0748743613795162,4.92644711817385,14.4716112123853,-1.22371360189623,-0.193548916298911
"GPCP3",2006,28,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,2.64211309617309,96.7511024475098,1346221043.7,542130986.36,-29595108.56,606944111.18,434786603.13,1203605693.9,66762100.799,73126311.799,276860489.15,170972237.39,66112442.14,192318546.51,104425000,0,-0.0205556338749575,0.027040879597492,0.757912145204677,-0.0685809639104604,21.0205672773456,-0.0726911111381497,0.0635737176856325,1.78186854373713,0.790033113808499,0.0532031158198079,0.125081724983465,0,0,0.916676549215348,0.386685248723702,-0.0219838403941895,4.57214172665127,3.76265576033712,-0.106895384931454,-0.0506220967349309
"GPCP3",2007,32,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,2.77228342103911,113.58053334554,1309448124.8,557220347.33,-40650106.163,648658715.63,397164209.9,1328217360.9,64948536.527,111490471.02,227149283.87,144223067.3,43558977.069,437722195.32,104425000,0,-0.027315661920521,0.0180493615648864,0.776858251045924,0.103531968676739,20.992871606618,0.0278334228251989,0.0448202205285213,1.92909638416338,0.821559903513476,0.0828173586661339,0.205652275603308,0,0,1.13295448116862,0.302025035831421,-0.0310436934408599,4.73251213020812,4.60412160545721,-0.178957668148602,-0.0749820747859014
"GPCP3",2008,36,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,2.80283666562993,174.038621902466,1380808348.2,546604718.45,-10391969.674,820205306.03,323605383.38,1487264826.9,65300965.152,70317460.698,206392433.67,345087029.81,202198827.48,183137102.03,104425000,515456.42316,0.0544964111586317,0.041932929176852,0.873505920354578,0.119745058814944,21.0459349241906,-0.0190510431481303,0.0985409017116913,2.05270804429653,0.84713971539394,0.0537000736159289,0.126193275308298,0.000393644019490065,0.000925049534945883,0.960993459497684,0.585935749574036,-0.00752600437819398,5.15927723954065,5.5419216153962,-0.0503505360599395,-0.0186496593740602
"GPCP3",2009,40,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,2.82907668169223,131.44704469045,1053044781.7,495994596.38,-27898218.013,644304474.11,201049651.71,885145441.7,42964455.815,58327182.776,167834041.81,158988781.9,59848454.532,184290954.96,104425000,0,-0.237370788587183,0.0109111723010946,0.612216841621786,-0.404850147942405,20.7749515969243,-0.0925899838799682,0.0275633145735059,1.54655475389448,0.834350570632315,0.0422413312115576,0.106708158212387,0,0,0.977779006812774,0.376431933226856,-0.0264929075171543,4.87860406853784,5.03684542601316,-0.166225026294622,-0.0510391093807434
"GPCP3",2010,44,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,2.67072541712625,92.7765544255574,1288538950,769427404.31,-32253882.753,437300395.27,520414631.88,924784606.04,45068119.081,36942993.419,250640796.99,110858974.56,53634827.659,140947018.09,104425000,0,0.223631674922529,0.0121687477595332,0.90947226916969,0.0447826565811257,20.9767748165482,0.551281828321599,0.0258354353485386,1.93089810683393,0.792576994306802,0.0350820725395557,0.0744826530140191,0,0,0.852641703411449,0.483811327606781,-0.0250313603271364,4.53019396159539,3.82106599823895,-0.128685685412526,-0.0650286978697024
"GPCP3",2011,48,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,2.63091238132565,133.884857654572,1197498468.6,698474668.86,-91391577.848,448110060.49,423670965,962618733.96,47031959.702,25778395.477,284322747.2,135583783.5,-10176176.51,210979253.63,254425000,0,-0.0706540391347891,-0.034426291999943,0.676565520576619,0.040911286447564,20.9035006084176,-0.0922149835742181,-0.0576527660667096,1.13302570275852,0.754068143434526,0.0200059109404493,0.0335033498061033,0,0,0.904185105460602,-0.0750545253075933,-0.0763187429833178,4.89698015933123,3.06616700237764,-0.32143603966978,-0.118778688328572
"GPCP3",2012,52,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,2.73754813056384,117.530190149943,1038353574.1,641945217.71,-66599998.039,422476552.42,374727730.24,903351540.48,46155223.714,27611532.526,199578250.36,98826757.278,-12778353.525,84877526.234,358849702,0,-0.132897785402646,-0.0170729022717683,0.665724678205238,-0.0615687098008034,20.760902193843,-0.0809327147715511,-0.0292706024090587,1.14135031405096,0.799777540487865,0.0230576766902097,0.0395311866800632,0,0,0.849500431159541,-0.12930054447759,-0.0641399998037528,4.76669523802776,3.99444469135289,-0.333703687244811,-0.0953506276007113
"GPCP3",2013,56,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,3.36829679431595,137.888738632202,971407817.43,239141946.86,-129688350.91,446191910.12,451578260.36,487524017.74,31187512.246,3384788.6321,58752951.708,110133345.24,180922186.6,240421685.83,358849702,0,-0.06447298717879,-0.0948625219009587,0.864609313121639,-0.460316393016885,20.6942569354346,-0.627472967688603,-0.153441190847064,1.39851524041662,0.938576548391632,0.00325976499385943,0.00527270635985808,0,0,1.17169311991049,1.64275575399747,-0.133505566439757,4.92644711817385,15.2804266744228,-2.05199626691442,-0.202024015962974
"GPCP3",2014,60,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,3.35832261263316,148.63472366333,903973740.46,207762244.69,-26477431.286,421887730.36,452131161.41,482047969.7,10669676.793,3843392.3046,24090068.148,75082570.69,15184678.948,188286714.43,358849702,0,-0.0694189152691879,-0.0162730361124967,0.89974455227501,-0.0112323656696652,20.6223108697708,-0.131217892059608,-0.0661019729100653,3.6548121450298,0.960462451604626,0.00395651778340455,0.0160715941099619,0,0,1.17515095699509,0.202239731650829,-0.0292900447224568,5.0014917770144,24.2933076409584,-1.09910155186498,-0.11071847341571
"GPCP3",2017,72,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,2.62880684286656,346.490038553874,877049716.21,288610018.41,87907202.814,155640029.71,523435421.4,524127578.51,12884520.891,9237426.9998,168941577.97,50001039.838,115878365.73,110863640.63,6267569,0,0.0819903188419001,0.124343771228227,0.837755317953136,0.0733909872964644,20.5920742376807,0.668106707435928,0.582555488865572,3.92491681713714,0.800780441693156,0.0113959407318242,0.0533904333006419,0,0,0.900677666431007,2.31751911771111,0.100230581219357,5.84785406945444,4.01958747674647,0.520340841315039,0.508085600956682
"GPCP3",2018,76,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,2.70822841589541,165.088276545207,891488424.91,275984299.72,7103934.3527,197493342.52,498078303.79,767548575.53,15553690.483,22307857.346,168330042.35,37556675.867,52536121.217,61512249.858,6267569,0,0.0164628166831796,0.0258339115980911,0.793081205608022,0.464430812269032,20.6084030113469,-0.043746640395774,0.0785060233200655,2.41007450171695,0.805151390997861,0.0254351115264013,0.0772941198261157,0,0,0.849235811720642,1.3988490728798,0.00796862208661562,5.10648034019899,4.13218957590312,0.0422024152879921,0.0246143026906576
"GPCP3",2019,80,1,10,"GPC Part","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Materiais básicos","Petroquímicos","Químicos",1663,2.66573389572768,158.080664316813,815026525.54,276281348.79,24968432.288,222082313.56,392028610.62,798500354.24,19168757.148,11995738.154,178020197.59,41111228.451,49739671.617,249032514.16,6235309,0,-0.0857688077977223,0.0495095485288616,0.688860233089395,0.040325498211794,20.5187312173504,0.00107632597325777,0.159926450456709,2.22516615910052,0.775264230002455,0.0134558540737206,0.0434652919248315,0,0,1.05903723534411,1.20988045094016,0.0306351161656451,5.06310543639972,3.44966993910637,0.140256176692406,0.0904704807966675
"CGRA4",2006,28,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,1.08282921889212,96.7511024475098,300864327.77,57562292.677,32805373.402,86114796.844,6949801.556328,314665364.73,7802991.0917,9083957.0797,214514708.85,2155787.3772,27465928.676,308212859.95,4253905,0,0.0792798681483665,0.145672937038871,0.309758037617853,0.132616097248424,19.5221699827945,0.0370807923888748,0.731627474657035,1.55572816354074,0.287004600264984,0.0325865551157628,0.163662650810398,0,0,1.31142910641673,12.7405554770775,0.109037098698781,4.57214172665127,0.402533593304597,0.152928317027152,0.59104356446096
"CGRA4",2007,32,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,1.3312858713021,113.58053334554,345290283.84,61015450.615,46534510.25,99096567.551,6949801.556328,377287547.96,8287501.8884,29097661.834,245457066.18,611287.913,47408586.964,796109095.13,4308905,0,0.147661094950286,0.182215062000669,0.331819777006494,0.199011998933321,19.6598960236498,0.059989930515394,0.952394520593949,1.73434256189278,0.2891273766398,0.096713565379024,0.505498660334397,0,0,2.59474960985294,52.7241083881473,0.134769243236404,4.73251213020812,0.406721777064833,0.189583094812496,0.808420027866501
"CGRA4",2008,36,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,-0.75180893067055,174.038621902466,367032474.73,66615951.556,56197492.944,97144911.221,6949801.556328,406622383.29,8626599.5387,95022473.376,267756392.36,1107734.2625,63414841.985,237969938.47,21544525,11495944.786,0.0629678618471492,0.187737957065534,0.287514061073906,0.0777519308246826,19.7209608891068,0.0917882419051278,1.06242094140601,1.62706020779258,0.270482564316808,0.275195908553371,1.55735100565888,0.0332935658025262,0.188410389010121,0.918844444144317,52.7241083881473,0.153113135248701,5.15927723954065,0.370769156550045,0.209882918008703,0.921037087779606
"CGRA4",2009,40,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,-1.06222143817993,131.44704469045,409388692.35,75574223.644,50198632.462,105116006.36,6949801.556328,411970625.83,9427898.17,125344785.76,299626960.29,1909199.584,58205962.83,501634497.48,21624525,15981829.856,0.115401825550065,0.162455735492787,0.299050163091,0.0131528483423049,19.8301756107563,0.134476381088234,0.895078869839089,1.64767024810012,0.268110202346798,0.341508706694707,1.88160317209655,0.0435433672940159,0.239909953737808,1.49343553042007,30.4871021960164,0.122618512430928,4.87860406853784,0.366325918473643,0.167537101512542,0.753552734584915
"CGRA4",2010,44,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,-1.08705551220217,92.7765544255574,662868252.57,313310332.8,55444319.472,117516543.56,83874234.142,435028887.75,10874749.169,7252669.4641,461477026.61,7760831.4198,57133412.453,557954896.15,21673675,22659334.114,0.619166002766124,0.161995360107068,0.491930484317882,0.0559706456583995,20.3120868143315,2.73699170355376,0.877535559655931,2.66480776105186,0.303817407320041,0.017715851951034,0.0959675020713998,0.0553491939015936,0.299828870498744,1.14554539443992,7.36176439900976,0.083643045593204,4.53019396159539,0.436404774429211,0.120145351284966,0.73364060917352
"CGRA4",2011,48,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,-0.712460745132855,133.884857654572,666481563.17,315672187.83,55664109.519,137416153.97,72664490.391,455648588.95,11274727.934,8677401.2588,456400471.34,12567904.992,58631497.61,466106248.63,21709458,31492276.344,0.00545102376828393,0.100983622602941,0.316926694779088,0.0473984642873868,20.3175230350399,0.00753838856475777,0.213650270818646,0.670519361693391,0.3152086974588,0.0130906876670544,0.027695866846304,0.0475091033880437,0.100514643301289,1.01456203795772,4.66517670584886,0.0835193538651597,4.89698015933123,0.460298920691733,0.121963304191096,0.177664454987933
"CGRA4",2012,52,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,0.196070263608536,117.530190149943,675730001.8,312968957.2,55992484.842,135549551.53,69171770.297,471046737.12,12622439.577,11687671.381,471009086.51,13273430.462,57827411.469,514684756.46,21768245,15739339.295,0.0138765108310145,0.102950971505716,0.307167269343926,0.0337939116754068,20.3313041486023,-0.00856341082368579,0.217361323120273,0.64852505136515,0.302963014985262,0.0175363761383131,0.0370247105433761,0.0236155659282436,0.0498597592749481,1.06463539634271,4.35662895395067,0.0828622152233111,4.76669523802776,0.434644102821684,0.118877716896893,0.177375413484807
"CGRA4",2013,56,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,0.306066683686327,137.888738632202,722782922.51,310109848.41,70394208.492,159396519.3,66273524.937,500243308.06,15437984.66,15794093.736,497113574.77,9991568.0316,74443741.695,520044670.86,21815945,13863368.426,0.0696327239942893,0.127021433003361,0.333964813810047,0.0619823228550718,20.3986194895493,-0.00913543891246976,0.274251459058125,0.721062070359865,0.312223517941702,0.0233733794473058,0.0504653684419791,0.0205161357185133,0.0442963051352749,1.03172708135849,7.45065653955007,0.0973932923699177,4.92644711817385,0.453960735917161,0.141605886591549,0.224923932142622
"CGRA4",2014,60,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,0.185802197433911,148.63472366333,773697712.2,294399283.06,78000144.881,152758385.73,95979809.547,550565853.18,17187071.91,10657556.334,524959196.86,13535944.977,79451795.466,500857505.21,21868370,17366982.022,0.0704427126102936,0.131695442471779,0.344139557715627,0.100596138537378,20.4666918025552,-0.0506612912506696,0.306946771536104,0.802097052229506,0.321492870216313,0.0147451689879302,0.034367036031405,0.0240279363016629,0.0560026781188803,0.968848283595842,5.86968960061546,0.100814754459087,5.0014917770144,0.473823864339947,0.148583252465242,0.251524243041372
"CGRA4",2015,64,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,-0.116141591920902,249.816769917806,709243727.32,280779540.16,55253421.234,105880598.91,91575889.878,459572084.3,16515455.195,15920206.669,511786919.7,10410680.641,42154747.637,248142934.32,21924020,20590313.293,-0.0833064178214071,0.0927608745603319,0.255211416131159,-0.165273179138211,20.3797097875112,-0.0462628263168162,0.243780744582768,0.670709815376002,0.278404404503311,0.0205767787831905,0.0540769206484629,0.0266128656816778,0.0699400931924267,0.62827404169195,4.04918267024574,0.0779047020165897,5.52072772881606,0.385817771395458,0.107961769062774,0.187681915049838
"CGRA4",2016,68,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,0.04859813005169,308.932376861572,717946928.7,172958331.7,71380345.423,149520725.17,56263543.796,435384855.9,13629195.868,11591358.635,512162346.39,8238638.8888,45223562.973,409994620.12,21977574,17151567.839,0.0122711009555016,0.119859419289083,0.290146054225381,-0.0526298903399256,20.391906208821,-0.384006642359194,0.302762591756358,0.732903362006845,0.286628928341643,0.016343265634227,0.0412827751922193,0.0241828967649953,0.061085532903239,0.857694161601892,5.48920320254345,0.099422871760521,5.73312240783948,0.401794998044038,0.139370545152582,0.254222032639289
"CGRA4",2017,72,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,-0.354552410072179,346.490038553874,737853673.54,172805440.52,66508222.234,159802002.92,59973512.778,463905845.63,13891939.862,8821383.1665,518077866.47,12434017.599,52429375.038,589597746.54,20384230,26831352.387,0.0277273208425662,0.111986219150742,0.306116659759171,0.0655075373970995,20.4192560885697,-0.00088397695848021,0.464852784516075,1.27068475706163,0.297857976949626,0.012286957174499,0.0510029385678909,0.0373723339628794,0.155131887104112,1.0969292303647,4.21660775534181,0.090137414258458,5.84785406945444,0.424213289008992,0.128374953917958,0.384533208549675
"CGRA4",2018,76,0,3,"Grazziotin","PN","Comércio","Loja de roupas","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",453,-0.401143473850687,165.088276545207,737502230.43,173951553.49,56137068.371,143252541.21,74352819.391,483590567.85,14271556.667,12857265.031,519896594.19,10947152.396,48205667.661,489595326.9,20213506,27737049.616,-0.000476304615133101,0.0954235610161031,0.294916686606702,0.0424325806743554,20.4187796704855,0.00663238938861622,0.407444492639403,1.25925063439085,0.295057334000785,0.0174252233092704,0.0744031263848544,0.037591531506411,0.160510279841506,0.958913286389205,4.40348922872527,0.0761178286040835,5.10648034019899,0.418555080054005,0.107977372805186,0.324857065854375
