"Código","year","Quarter","NOME","kz","kz_quintile","kz_dum","SETOR_NUM","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK","INV_AT_L1"
"MRFG3",2010,44,"Marfrig",2.43217332007471,1,1,2,"ON","Alimentos e Beb","Abatedouros","Novo Mercado","Consumo não cíclico","Carnes e derivados","Alimentos processados",2078,92.7765544255574,37658834320,11603036043,243443828.63,11578735652,19400130586,26459096787,1044341930.8,1229846748.2,6441471648.6,2805369602.4,1459293231.5,8951669429.7,346581956,165551934.88,0.863372198619783,0.0637200865409135,1.53284505840356,0.559167474544029,24.3518334069614,1.72233334460467,0.302143516628852,7.26833909894071,0.827861745446541,0.0608532441467993,0.288549720863647,0.00819156722329223,0.0388422091353875,1.06032319875853,0.520178599729451,0.00646445470301535,4.53019396159539,4.8092839537271,0.0377932003601864,0.0571174001150755,0.199131547941969
"MRFG3",2011,48,"Marfrig",2.82464556930628,1,1,2,"ON","Alimentos e Beb","Abatedouros","Novo Mercado","Consumo não cíclico","Carnes e derivados","Alimentos processados",2078,133.884857654572,37274222125,11445202359,-1167212452.5,10440749276,21483761103,34241189560,1160196773.6,1684795570.4,5091844866.5,5120547504.6,1615101904,4633188620.8,346751231,96905238.061,-0.010213066918955,-0.000186295699978004,0.847729648446537,0.294117854273224,24.3415678288349,-0.0136027918395737,-0.000604641653615528,2.75139284758662,0.86244337583401,0.044738388769119,0.145202993781651,0.00257324051078063,0.00835171395675031,0.980776979790561,0.315415861789992,-0.0313142001618632,4.89698015933123,6.26973350838634,-0.229231738810281,-0.100595434520275,0.863372198619783
"MRFG3",2012,52,"Marfrig",2.81135537669872,1,1,2,"ON","Alimentos e Beb","Abatedouros","Novo Mercado","Consumo não cíclico","Carnes e derivados","Alimentos processados",2078,117.530190149943,37828677666,11842033123,-330992470.05,11364101414,20100394445,35074531516,1204998441.8,1359892368.7,6144132172.8,4321875984.8,1717222083.9,5970934677.3,476306301,21992545.743,0.0148750398905877,0.0234480003048488,0.844135546369903,0.024337412534683,24.3563333203412,0.03467223658898,0.0763643965685517,2.74914281740573,0.836629717850786,0.0364834540111815,0.118817678014285,0.000590020246948346,0.00192155149845001,0.989604523500079,0.397332568065223,-0.00874977637263521,4.76669523802776,5.12106428932192,-0.053871313432237,-0.0289197569136663,-0.010213066918955
"MRFG3",2013,56,"Marfrig",2.84693287186051,1,1,2,"ON","Alimentos e Beb","Abatedouros","Novo Mercado","Consumo não cíclico","Carnes e derivados","Alimentos processados",2078,137.888738632202,24883519986,6795029479,-1275183175.6,5148460315.7,15381562676,26174362520,705388555.15,1076507947.1,4228300291.9,4430527803.7,1209805808.7,2904812807.5,520281458,0,-0.34220486886421,-0.0150625043116991,0.542710564005576,-0.253750188849707,23.9374715733472,-0.426194015130522,-0.0481162832878187,1.73365694711881,0.829217017506963,0.0284574564462652,0.0909056693152774,0,0,0.941781380302503,0.273061328650206,-0.0512460928484975,4.92644711817385,4.85538433280829,-0.30158292636945,-0.107682790814298,0.0148750398905877
"MRFG3",2014,60,"Marfrig",3.0642516424952,1,1,2,"ON","Alimentos e Beb","Abatedouros","Novo Mercado","Consumo não cíclico","Carnes e derivados","Alimentos processados",2078,148.63472366333,26478622344,6694799808.4,-969993513.39,6115932457.8,17645129503,27642676999,765597188.38,1432004685.3,2562434248.6,4200935351.4,1422518196.2,4163443452.2,520326254,0,0.0641027619443486,-0.00821412425271817,0.954891509487744,0.0560974303721075,23.9996035403778,-0.0147504394071813,-0.0300802705332899,3.49682985691724,0.902656006321646,0.0575483165607469,0.210742968772336,0,0,1.05460567586242,0.33861939716019,-0.0366330808600319,5.0014917770144,9.27284747844047,-0.378543767091765,-0.142750449632008,-0.34220486886421
"MRFG3",2015,64,"Marfrig",3.26855262512282,1,1,2,"ON","Alimentos e Beb","Abatedouros","Novo Mercado","Consumo não cíclico","Carnes e derivados","Alimentos processados",2078,249.816769917806,24790257248,5180729565.6,-694572172.31,6408134747.2,17382222649,22391209691,513056224.03,1932364729.3,762410125.24,6750006692.5,1514858373.4,3918821359.7,520688855,0,-0.0637633285472868,-0.00685518853367124,0.898474138386994,-0.18997679957661,23.9337165600272,-0.226156163908036,-0.0271129762614038,3.55355769807338,0.968948098230709,0.0729782956301678,0.288636670939055,0,0,1.1177447042481,0.224423240214439,-0.0280179493646052,5.52072772881606,31.2041467034701,-0.911021705137186,-0.103748012216664,0.0641027619443486
"MRFG3",2016,68,"Marfrig",3.12769540065924,1,1,2,"ON","Alimentos e Beb","Abatedouros","Novo Mercado","Consumo não cíclico","Carnes e derivados","Alimentos processados",2078,308.932376861572,22590860846,4528065900.4,-757390534.9,8232846990.3,13130494894,21558990745,518270097.41,3670624054.1,1010979567.5,4838671791.7,1129799351.1,3842445749.2,521299473,0,-0.0887201927756292,-0.0096457424825348,0.861763622320762,-0.0371672168446757,23.8408112740929,-0.125979103316583,-0.0461557459161269,4.12361649335113,0.954815185359793,0.148067203070115,0.708514893051533,0,0,1.11575153356597,0.233493694083157,-0.0335264131837679,5.73312240783948,21.1313290308412,-0.749165026918311,-0.146193798635827,-0.0637633285472868
"MRFG3",2017,72,"Marfrig",2.9913692922151,1,1,2,"ON","Alimentos e Beb","Abatedouros","Novo Mercado","Consumo não cíclico","Carnes e derivados","Alimentos processados",2078,346.490038553874,23073852395,4863461987.9,-523691053.76,6522057820.3,13697908401,20123328524,491447797.49,1314526589.9,2591561877.9,3664709777.7,1204887386.9,4923549646.7,620959696,13832310.364,0.0213799532604141,-0.00142726992520558,0.895050718037609,-0.0665922740995175,23.8619658824041,0.0740704960743552,-0.0071207568483382,4.46547525280359,0.886392447422631,0.0581884240207143,0.29030641753334,0.000612296736202029,0.00305479440190526,1.08969735255169,0.328781120467388,-0.0226962990312568,5.84785406945444,7.8022316942263,-0.202075458134289,-0.115654468216494,-0.0887201927756292
"MRFG3",2018,76,"Marfrig",2.26323465817978,1,1,2,"ON","Alimentos e Beb","Abatedouros","Novo Mercado","Consumo não cíclico","Carnes e derivados","Alimentos processados",2078,165.088276545207,27672634973,5461818790.2,1456765938.4,9027540703.7,14456699562,31025082243,681957860.3,2567608696.1,703151682.08,4490257623.8,440687200.99,3537869670.8,620603975,481502456.97,0.199307098757229,0.092690364924214,1.01778584103229,0.541747042791558,24.0437098547259,0.123031043275074,0.439753369928873,4.82870850520213,0.970928999554888,0.111277850449299,0.527938473146918,0.0208678832094089,0.0990040547593359,0.976492118038824,0.0981429659301055,0.0526428343315104,5.10648034019899,33.3985409751578,2.07176627109918,0.299532707775726,0.0213799532604141
"MRFG3",2019,80,"Marfrig",0.314086197401909,0,0,2,"ON","Alimentos e Beb","Abatedouros","Novo Mercado","Consumo não cíclico","Carnes e derivados","Alimentos processados",2078,158.080664316813,31602945338,6447363920.3,218301614.05,10625445286,19199419152,48808817751,1198687948.6,1776640490.9,619170875.48,4176983291.3,3415695350.5,7001454865.2,702269453,2077076475.6,0.142028772064344,0.0512054440797758,1.07777464874956,0.57320510446068,24.1765161600945,0.180442663507683,0.25943547691338,5.46061039072076,0.979661997198977,0.064202071563964,0.325283675483299,0.0750588614935509,0.38029025776667,1.16528123911664,0.817742162774354,0.00690763508638892,5.06310543639972,48.1690363986821,0.352570869682406,0.0399686665624449,0.199307098757229
"MEND5",2007,32,"Mendes Jr",1.96739476547592,1,1,4,"PNA","Construção","Outras construções pesadas e de engenharia civil","Tradicional","Bens industriais","Construção pesada","Construção e engenharia",478,113.58053334554,10226221455,4813674.442,489805509.4,2714013598.8,3222615639.3,8811888.938196,367629.7898241,177092.1092886,4289592217.2,591814854.95,76835524.406,1195779552.2,10309000,0,0.0850016326579324,0.0520073478406813,0.62987609296041,0,23.0482209894425,-0.0745322835200295,94.2397374961124,1141.36482862973,0.580530087681916,1.87894647651133e-05,0.0340473856229145,0,0,0.69746277466079,0.129830340964475,0.0478970176379776,4.73251213020812,1.38396121064745,0.114184632151286,94.1690577054041,0.111671340545808
"MEND5",2008,36,"Mendes Jr",1.91332154393897,1,1,4,"PNA","Construção","Outras construções pesadas e de engenharia civil","Tradicional","Bens industriais","Construção pesada","Construção e engenharia",478,174.038621902466,11244168255,4355606.7757,726246804.67,1808018631.7,4659536451.1,8811888.938196,367629.7898241,177092.1092886,4776613173,721287377.51,-61116563.545,649407917.93,10309000,0,0.0995428081114248,0.0710540484241669,0.632448173673939,0,23.1431154538595,-0.0951596689429791,150.947980220683,1343.57966263145,0.575191951566883,1.73174529876832e-05,0.0367893822946242,0,0,0.632947038796335,-0.0847326120637023,0.0645887528716992,5.15927723954065,1.35400436429689,0.152042206133655,150.871608252813,0.0850016326579324
"MEND5",2009,40,"Mendes Jr",1.8742650153527,1,1,4,"PNA","Construção","Outras construções pesadas e de engenharia civil","Tradicional","Bens industriais","Construção pesada","Construção e engenharia",478,131.44704469045,12108170756,4039664.7919,672008562.31,3212943597.9,3546912163.3,8811888.938196,367629.7898241,177092.1092886,5348314995.4,483425573.82,20655411.413,1020755816,10309000,0,0.076840054453632,0.0597977704398754,0.601187709744032,0,23.2171463307484,-0.0725368473487197,154.370269568645,1551.98944930322,0.558288770210421,1.57496851054191e-05,0.0406584245108167,0,0,0.642591827782446,0.0427271798009819,0.0555004199934162,4.87860406853784,1.26392251896421,0.12564865062884,154.285865762526,0.0995428081114248
"MEND5",2013,56,"Mendes Jr",2.15882647913799,1,1,4,"PNA","Construção","Outras construções pesadas e de engenharia civil","Tradicional","Bens industriais","Construção pesada","Construção e engenharia",478,137.888738632202,12861299309,37160093.919,-379810970.83,20871234.811,7975304577.1,8811888.938196,703477.71983,177092.1092886,4865123497.8,682182165.13,-140987263.89,162641591.08,10309000,0,-0.0574901872184927,-0.0277819933873473,0.58598077739925,0,23.2774885855667,-0.0733517825702635,-9.45367047431426,199.397829255042,0.621723794723714,1.29777751656771e-05,0.00441608376315884,0,0,0.634369608153173,-0.206670990677589,-0.0295313064181796,4.92644711817385,1.64357098345537,-0.0780681047463132,-9.47121285126581,-0.0448000039016078
"MEND5",2014,60,"Mendes Jr",2.26015794001488,1,1,4,"PNA","Construção","Outras construções pesadas e de engenharia civil","Tradicional","Bens industriais","Construção pesada","Construção e engenharia",478,148.63472366333,12302887657,34262596.244,-269538545.23,55250404.051,7981853510.8,9116579.016,659804.20792,177092.1092886,4265783742.3,722590546.71,121224266.15,167626663.6,10309000,0,-0.0434179812306551,-0.0209060324748002,0.624906062891083,0.0345771581940045,23.2330998406327,-0.0779733679176334,-7.23568518443927,216.283197033084,0.653269715112733,1.37693793631469e-05,0.00476565289836505,0,0,0.666894700430979,0.167763426607145,-0.02190855941667,5.0014917770144,1.88408611415393,-0.0631861719939586,-7.25344090403885,-0.0574901872184927
"MTIG4",2007,32,"Metal Iguacu",2.57560802367181,1,1,14,"PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Materiais básicos","Embalagens","Embalagens",860,113.58053334554,144022253.83,40112004.038,1261420.5605,46606272.797,9210124.7728,135923426.92,7207838.968,9408988.6015,88205856.259,5794346.0679,-306094.32458,707885390.29,290016000,0,-0.0350295005247173,0.0567452972028138,0.373978156913286,-0.2487552663789,18.7854783860862,-0.0409932529902616,0.202484947456467,1.33447089336415,0.387553979235384,0.06304162161678,0.224952199915717,0,0,5.30266516146354,-0.0528263795418998,0.00875851145885376,4.73251213020812,0.632796958581816,0.0143008708718396,0.0301583243557288,0.078073281451678
"MTIG4",2008,36,"Metal Iguacu",1.84259220754176,1,1,14,"PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Materiais básicos","Embalagens","Embalagens",860,174.038621902466,133482963.52,41682015.476,-5802566.5922,47996356.66,8002460.9696,131899775.94,2914169.7067,8869532.31,77484145.896,16954834.49,-653525.10794,220995527.74,290016000,0,-0.0731782070459772,-0.0200552123625935,0.388820589460428,-0.0296023361915984,18.7094844135788,0.0391406880721456,-0.0720082916516384,1.39606132808896,0.419520335408648,0.0615844570830655,0.221119151802973,0,0,2.07512882592015,-0.0385450597188342,-0.0434704657372294,5.15927723954065,0.722713233553122,-0.0748871465911009,-0.14465910470848,-0.0350295005247173
"MTIG4",2009,40,"Metal Iguacu",2.05965324831753,1,1,14,"PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Materiais básicos","Embalagens","Embalagens",860,131.44704469045,122051174.17,38141212.531,-5379160.4569,40744316.755,12404894.636,128667470.94,3007247.1846,3859653.5168,68901962.781,6272157.5669,-9563540.1955,254679855.07,290016000,0,-0.0856423100636895,-0.0177694082432071,0.398172246026262,-0.0245057656615758,18.6199509751584,-0.0849479782722779,-0.0569049563753873,1.275111358797,0.435466612685755,0.0289149522532267,0.0925975741029687,0,0,2.52213113519283,-1.52476083285432,-0.0440729922795138,4.87860406853784,0.771374417299707,-0.0780697710164989,-0.129052311781738,-0.0731782070459772
"MTIG4",2017,72,"Metal Iguacu",2.51868864872734,1,1,14,"PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Materiais básicos","Embalagens","Embalagens",860,346.490038553874,93186395.17898,17852553.846,105623.82523,50951816.744,15975336.019,141881607.93,2193260.6634,3200895.1884,24849120.57,26980254.988,26690361.392,30687797.96111,1600000,0,-0.0466954412251899,0.0235177791661376,0.684670328884852,-0.112009467339835,18.350112294526,-0.0698678827549028,0.119773692613196,3.48695737526556,0.729242431975444,0.0327454235073832,0.166769160555324,0,0,1.04752362763496,0.989255342615222,0.00113346830325534,5.84785406945444,2.69334090011218,0.00425060617064727,0.00550308449089027,0.0489827105046083
"MTIG4",2018,76,"Metal Iguacu",2.61845693619559,1,1,14,"PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Materiais básicos","Embalagens","Embalagens",860,165.088276545207,104647479.57,22545014.322,441224.90325,59718008.824,19179214.286,149391098.49,1481695.4858,1671655.7763,25750256.462,14665255.999,14587513.648,30687797.96111,1600000,0,0.122990962028385,0.0206352052287967,0.846660319443249,0.0529278647850182,18.4661079221898,0.262845333865294,0.107711221914664,4.41938020692079,0.753933333441794,0.0179388393884033,0.0936367866872194,0,0,1.04718261272415,0.994698875286916,0.00421629746901701,5.10648034019899,3.0639393136309,0.0171347770419732,0.0247149459430904,-0.0466954412251899
"MTIG4",2019,80,"Metal Iguacu",2.28320928047469,1,1,14,"PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Materiais básicos","Embalagens","Embalagens",860,158.080664316813,127667084.7,22437387.592,13727713.94,72469174.051,16888734.084,131549131.39,4417613.7548,481035.70647,38309176.567,15871478.672,-951030.60922,30687797.96111,1600000,0,0.219972857679787,0.173394789529187,0.853894508517306,-0.119431259829677,18.664936532884,-0.00477385946457242,0.804848798747195,3.96353299486717,0.699929103445723,0.0045967252001347,0.0213366777949036,0,0,0.940302712936547,-0.059920731324031,0.107527433341634,5.06310543639972,2.33254577995743,0.358340094206703,0.608902427114635,0.122990962028385
"LEVE3",2007,32,"Metal Leve",-0.266035996232768,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,113.58053334554,2318717149.1,860199138.6,207001648.52,1000965484.6,304415679.91,3196164800.4,204504152.79,151896871.52,997138330.76,270443109.17,356038390.27,1929671262.6,30454000,111757572.44,0.128946723884785,0.200355669266874,0.635569452559784,0.044207732203997,21.5642799167156,0.15935562533947,0.554617581209206,1.75936120878935,0.566935987813179,0.0739561854439265,0.204722935150564,0.0544129952738851,0.150624157207912,1.39519062442164,1.31650013698887,0.0892742129415599,4.73251213020812,1.30912745427714,0.207595718802854,0.278991822819998,0.0172121380235958
"LEVE3",2008,36,"Metal Leve",0.854584740455778,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,174.038621902466,3006327792.4,946738812.42,114608053.85,1693973898.1,471670240.93,3436310495.1,174771023.02,301499666.49,822020449.01,464580874.2,335724132.07,925043619.76,30454000,83369553.699,0.296547875003596,0.12480137000855,0.933983750398614,0.0751355795764804,21.8239851683734,0.100604232132627,0.336409400898696,2.51760789083636,0.724861869601878,0.130028652527552,0.350499847024609,0.0359550338993954,0.0969188993082305,1.02806080115524,0.722638728182926,0.0381222746700241,5.15927723954065,2.63453803568779,0.139422387834789,0.133234327619216,0.128946723884785
"LEVE3",2009,40,"Metal Leve",1.61195322207431,1,1,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,131.44704469045,2408935591.2,802668511,94682401.087,599303420.14,791961369.76,2717079597.9,129549879.15,297013309.52,990960304.78,264124190.66,261178712.05,1348614467.1,30454000,25829853.165,-0.19871159848577,0.0745867702131017,0.462778807226916,-0.209303233286278,21.6024508234845,-0.152175340790915,0.236847034573168,1.46953391119957,0.584019030362404,0.0987960495428509,0.313722544828168,0.00859182861905408,0.0272829769162787,1.13738169962242,0.988848130106373,0.0393046627867017,4.87860406853784,1.40395612537565,0.0955461087899178,0.10000899915044,0.296547875003596
"LEVE3",2010,44,"Metal Leve",-1.73879480226157,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,92.7765544255574,4296113535.6,1237120368.7,138058815.87,802429478.49,1247716692.3,3038418735.8,206225887.35,60636832.997,2221025428.6,169514516.67,198552342.71,2308990411.9,30454000,205361051.38,0.783407390091286,0.142919845793177,0.85105894000625,0.11826636884262,22.180976622016,0.541259376375362,0.42892513970814,2.55416294858239,0.479996207851447,0.0251716290043247,0.0755440535738171,0.0852497061898199,0.255847898062118,1.01466978155204,1.17129993708167,0.0321357465825722,4.53019396159539,0.923062898961174,0.062159943822446,0.171999790670747,-0.19871159848577
"LEVE3",2011,48,"Metal Leve",-0.891382415570471,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,133.884857654572,4145152224.3,1154035367.8,295170138.31,1293951536.4,751381712.02,3499634665.8,203517271.8,63042539.996,2078515344.3,117911595.04,378755912.87,2834068770.7,42769500,288692682.78,-0.0351390413798542,0.116078731620474,0.476089198172074,0.151794722881922,22.1452053496603,-0.0671599975249847,0.403103386482945,1.65330173212595,0.495976804781512,0.0146743188869648,0.0509590995274347,0.0671985692155784,0.233358604452828,1.17713457916349,3.21220243642291,0.0712085159574196,4.89698015933123,0.984035674323504,0.142010083841554,0.238594518187566,0.783407390091286
"LEVE3",2012,52,"Metal Leve",-0.577469506675705,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,117.530190149943,3470628313.9,1108035810.4,264871438.53,855796374.52,601064538.81,3294820994.2,164780741.84,201460115.71,1994333777.7,176657337.42,398736665.88,4730495057.7,128308500,235725439.21,-0.162725968529155,0.103651725466501,0.351461378134556,-0.058524300722453,21.9676014848021,-0.0398597466624366,0.372304170529079,1.26240577540296,0.422132346551334,0.0486013793483835,0.174570139989777,0.0568677400622621,0.204261884676356,1.78277689554061,2.25711918736786,0.0763180077420505,4.76669523802776,0.730500044486109,0.132811990395844,0.229517609182931,-0.0351390413798542
"LEVE3",2013,56,"Metal Leve",-0.999314894033679,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,137.888738632202,3388606115.4,1042796848.1,281226384.82,562406708.59,908023637.4,3341173013.5,160376170.65,308320047.55,1920142436.3,210013223.57,434595694.05,4907110090.9,128308500,233479230.37,-0.023633241903634,0.127239944911809,0.42367842736166,0.0140681449406798,21.9436844983848,-0.0588780269443177,0.398545382130368,1.3270603099544,0.433681988385711,0.0888369539069241,0.278258197664836,0.0672728996749398,0.210714516785982,1.8820542192574,2.06937299786337,0.0829917598100077,4.92644711817385,0.765792327793886,0.146461210118301,0.253806223752351,-0.162725968529155
"LEVE3",2014,60,"Metal Leve",-2.22423591407162,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,148.63472366333,3339460610,1006887456,272977922.24,786410535.04,788395194.61,3060258491,140954117.23,376838712.64,1739847291.5,178193046.97,365627288.06,3527717520.7,128308500,333881917.01,-0.0145031625766864,0.122154073201021,0.464735550848791,-0.0840766166148732,21.9290751368815,-0.0344356546200037,0.396944083810949,1.51017499958821,0.475104247594407,0.111207587959959,0.361373083670716,0.0985307544280896,0.320179254107203,1.52794832646641,2.05186057636444,0.0817431178623784,5.0014917770144,0.905140202444026,0.156897633242659,0.261774786467155,-0.023633241903634
"LEVE3",2015,64,"Metal Leve",-1.20205980846893,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,249.816769917806,2936935581.3,865023977.56,238261312.61,693851551.1,713231283.58,2883780285.4,127282091.08,180265528.26,1529302798.8,327478484.83,314041506.84,3763865453.6,128308500,256459368.54,-0.120535941491461,0.109461810268216,0.421350331387799,-0.0576677447735247,21.8006325554188,-0.140893083526507,0.363042961268156,1.3974579048485,0.479188706904421,0.0539804325645272,0.179032450137108,0.0767966442760347,0.254705098381919,1.76066111943495,0.958968363991987,0.0811258218011498,5.52072772881606,0.920081252570843,0.15579734294409,0.23663152340434,-0.0145031625766864
"LEVE3",2016,68,"Metal Leve",0.496992843359085,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,308.932376861572,2625995942.5,793104268.84,27494233.742,545254724.37,725077896.55,2493401164.3,112487055.02,285949620.89,1372520489.4,234077895.1,18072641.396,2970309991.8,128308500,96429423.378,-0.105872134472342,0.047662362652176,0.43253676689691,-0.135370618585754,21.6887260677002,-0.0831418672611435,0.161823593788521,1.46855191748935,0.480667130518724,0.0973632594159344,0.330568433139376,0.0328333464281558,0.111476012086973,1.61487020756126,0.0772078089145462,0.0104700214105529,5.73312240783948,0.925547291082939,0.0200319295444683,0.0317843602665834,-0.120535941491461
"LEVE3",2017,72,"Metal Leve",0.28304277693213,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,346.490038553874,2411332398.1,693512180.36,257045920.99,461182442.44,487607896.14,2452817414.1,106116675.76,183134589.92,1467771691.1,148174698.22,333056470.34,3317505675.5,128308500,81331168.654,-0.0817455735272904,0.138295185789306,0.361306856276683,-0.0162764623603574,21.6034452939591,-0.1255725033805,0.457900191712704,1.19629962396711,0.392619898404031,0.0697390985858311,0.230908591865044,0.030971551531253,0.102547889160848,1.76926914656876,2.24772835268745,0.106599123867177,5.84785406945444,0.646415477511317,0.175126637574922,0.324101043316735,-0.105872134472342
"LEVE3",2018,76,"Metal Leve",-2.32536555341611,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,165.088276545207,2418230831.3,673971676.6,304533679.64,586216579.26,419432822.44,2705899453.4,93879682.724,101893012.55,1416151146.2,200305055.51,393509308.92,3365190835,128308500,240024025.33,0.00286083876508933,0.165225400976625,0.417051337464879,0.103180138009931,21.606302048313,-0.0281761507777074,0.574486467068516,1.45008181569064,0.415248647363641,0.0422558966280577,0.146923176601033,0.099539999346057,0.346099220932795,1.80745368892279,1.96455006049687,0.125932427830427,5.10648034019899,0.710128579423523,0.215043203867867,0.439117997151712,-0.0817455735272904
"LEVE3",2019,80,"Metal Leve",-2.77864260831794,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas",857,158.080664316813,2329930900.5,664718445.01,259285718.1,587677057.93,444029494.89,2528712413.6,95487437.045,168946318.55,1304830812.3,157404024.1,345779354.47,3698904278.1,128308500,276406471.22,-0.0365142688849648,0.146707729697698,0.426636919629948,-0.0654817530552964,21.5691044476465,-0.0137294072010266,0.526391786869638,1.53078621645449,0.441553628981668,0.0698636029130343,0.250672727676462,0.114301111226594,0.410115856224692,2.03036529104997,2.19676311610892,0.111284724385757,5.06310543639972,0.790682242551761,0.19871213620635,0.384713077867047,0.00286083876508933
"FRIO3",2013,56,"Metalfrio",2.42379065078882,1,1,7,"ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos",2061,137.888738632202,1689333350.5,276479306,-32623779.257,923366151.48,391262024.83,1134935679.9,32795461.32,339418229.29,346708435.9,166911255.34,64206.299826,166874574,40804000,0,0.166057141317332,0.00011850301513197,0.907418049084005,0.0939678321470103,21.247599820899,-0.0554660791690106,0.000586515983593159,4.49115314910758,0.791307533132139,0.234282387214902,1.15955163354177,0,0,0.876974784089542,0.00038467327859473,-0.0193116291981948,4.92644711817385,3.79173980263109,-0.0940957181278669,-0.111452341875955,-0.0264363973557601
"FRIO3",2014,60,"Metalfrio",2.73963880157116,1,1,7,"ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos",2061,148.63472366333,1491044700.4,241711335.56,-91184154.491,834288971.59,419841419.1,1156211773.4,34144539.825,314203223.72,204312373.78,224586596.12,23308272.307,69581403.916,40804000,0,-0.117376863507319,-0.033764570295802,0.742381833827414,0.0187465191876553,21.1227428524272,-0.12575252355415,-0.206306994513361,4.5360732737444,0.85991059864852,0.185992435197591,1.13644391063395,0,0,0.887774722146754,0.103783007132563,-0.0611545411526148,5.0014917770144,6.13829876031114,-0.446297758691725,-0.329804627370556,0.166057141317332
"FRIO3",2018,76,"Metalfrio",3.17783776318146,1,1,7,"ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos",2061,165.088276545207,1450041005.8,200854242.68,-19284195.693,936557271.22,422181890.51,1249657644.2,33971298.065,185837210.37,39421406.431,258276667.94,89006951.739,252979502.98,4106754,0,0.0467417080438508,0.0106021847393208,0.980833607633505,0.170364979146334,21.0948576728411,-0.0396271099666195,0.0702255265460632,6.496732347502,0.971804807452944,0.13415038486686,0.888569822660508,0,0,1.11149868056373,0.344618631055273,-0.0132990692096743,5.10648034019899,34.4670392241897,-0.489180814153688,-0.0922062611301753,0.130820375418133
"FRIO3",2019,80,"Metalfrio",3.06497164244865,1,1,7,"ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos",2061,158.080664316813,1628938960.9,248853509.9,21812343.97,1090064657.8,411455620.47,1482226398.7,45336362.86,240345184.28,56810590.703,146824671.92,129154381.06,253641076.54,4106754,0,0.123374411057638,0.0463081433982989,1.035501942541,0.186105975168011,21.2111946955758,0.238975620228606,0.334315600875711,7.47567120432808,0.963543948314108,0.165750612099,1.19661492370324,0,0,1.07748749151427,0.879650397791265,0.0133905226000295,5.06310543639972,26.4302880799074,0.383948550791044,0.108597875150446,0.0467417080438508
