"Código","Quarter","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS"
"LUPA3",74,"Lupatech","ON","Siderur & Metalur","Forjarias e estamparias","Novo Mercado","Petróleo gás e biocombustíveis","Equipamentos e serviços","Petróleo gás e biocombustíveis","02006",161.417689005534,621633041.87,151927342.2,-69939299.242,134675036.08,343997808.88,55609180.329,7076380.3653,506737.66602,109366656.77,100216874.78,-18531818.728,21723342.326,15130239,0
"LUPA3",75,"Lupatech","ON","Siderur & Metalur","Forjarias e estamparias","Novo Mercado","Petróleo gás e biocombustíveis","Equipamentos e serviços","Petróleo gás e biocombustíveis","02006",147.530364990234,621838873.17,149459595.87,-93986370.409,142490460.75,333055271.23,94735796.129,10771815.551,1222140.4041,102267786.64,150207973.44,-26804285.21,24426256.161,15853203,0
"LUPA3",76,"Lupatech","ON","Siderur & Metalur","Forjarias e estamparias","Novo Mercado","Petróleo gás e biocombustíveis","Equipamentos e serviços","Petróleo gás e biocombustíveis","02006",239.847081502279,607368637.76,141929383.32,-100972132.17,133631019.08,334671108.37,132131717.24,14263205.054,1299882.1677,88336651.055,208655623.85,-59679730.688,30996315.016,16222745,0
"LUPA3",77,"Lupatech","ON","Siderur & Metalur","Forjarias e estamparias","Novo Mercado","Petróleo gás e biocombustíveis","Equipamentos e serviços","Petróleo gás e biocombustíveis","02006",146.677968343099,586576216.32,140174021.02,-18647149.062,138369889.55,329743598.3,34724902.22,3362432.0307,3971352.117,65086562.875,20003847.7,-11198163.817,31071695.83,16597970,0
"LUPA3",78,"Lupatech","ON","Siderur & Metalur","Forjarias e estamparias","Novo Mercado","Petróleo gás e biocombustíveis","Equipamentos e serviços","Petróleo gás e biocombustíveis","02006",165.309499104818,576467592.13,138388050.07,-30209670.426,144835653.08,327970864.67,71856099.682,6637568.8191,1961958.717,48967262.199,31302484.496,-18002835.14,26184070.085,16978437,0
"LUPA3",79,"Lupatech","ON","Siderur & Metalur","Forjarias e estamparias","Novo Mercado","Petróleo gás e biocombustíveis","Equipamentos e serviços","Petróleo gás e biocombustíveis","02006",142.856068929036,507536059.71,108336797.21,-13737812.03,80968133.724,340351593.57,23746265.478,5609827.2913,13850884.634,86216332.418,62744089.737,-2590483.1672,36508302.662,22122908,0
"LUPA3",80,"Lupatech","ON","Siderur & Metalur","Forjarias e estamparias","Novo Mercado","Petróleo gás e biocombustíveis","Equipamentos e serviços","Petróleo gás e biocombustíveis","02006",177.479120890299,505122275.84,84237428.607,-26203640.973,68430961.55,337028791.81,32708005.67,7271114.9831,5839714.3187,99662522.479,76625980.599,-20689244.987,43271288.048,22515076,0
"MDIA3",28,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",92.2056528727214,3271324610.2,1467919013.8,237033765.85,1010367882.5,498807510.96,2714351265.5,164518418.3,493105177.91,1762149216.7,323358942.12,328796524,5844891382.2,114800000,48190823.964
"MDIA3",29,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",109.279731750488,3302919374.7,1424154440.6,33675223.844,1028165345.3,477352281.6,720548822.91,45149699.865,548242620.23,1797401747.8,46720526.468,68384256.745,6349679368.9,114800000,0
"MDIA3",30,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",95.760139465332,3286889657.6,1389505792.1,69788519.957,983768744.17,457190619.43,1444460760.2,88039674.347,554703017.99,1845930294,98268540.608,118510802.57,6871116716.2,114800000,87754375.366
"MDIA3",31,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",121.631004333496,3323645978.9,1346294012.5,115924100.53,1027277801,400417975.28,2190185000.2,133893196.3,495905121.39,1895950202.6,189953927.59,176851338.33,5666297975.6,114710000,86978175.15
"MDIA3",32,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",127.651257832845,3257563032.7,1309114735.5,156240681.42,1002844942.7,389511851.79,2938501616.7,177916838.75,502240347.63,1865206238.1,243253354.71,227106391.68,5562021840.3,114710000,85755152.017
"MDIA3",33,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",183.701192220052,3528653406,1273990448.3,43030719.159,1179432718.7,450328402.3,804727838.16,43432103.623,733154650.55,1898892285,75350810.774,59372252.2,3767386898.7,113720000,0
"MDIA3",34,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",94.2442448933919,4570719767.6,1502701307.1,114857792.27,1505915993.5,1098818941.1,1856849144.9,88086922.167,281496677.32,1911668107,151133525.13,175919904.8,4919956226.7,113720000,57281235
"MDIA3",35,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",143.135813395182,4559850766.5,1478024443.7,148085882.81,1440209699,1124718337.7,2978357335,132482810.82,363089663.96,1920011607,349131763.2,272292589.01,4268641686,113548000,56672799.178
"MDIA3",36,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",275.073237101237,4352164263.2,1552306222.9,394372027.53,1331909942.8,797609905.54,4036338590,175012182.99,170544280.35,2222644414.8,567797341.1,520202304.09,4136749353.9,113548000,56059567.851
"MDIA3",37,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",190.301231384277,4338696691.9,1558162880.7,141736473.43,1210487273.8,790962369.35,1038064234.7,26724134.476,168060546.01,2337247048.7,73100400.231,190638584.5,3713483601.9,113450000,0
"MDIA3",38,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",143.819834391276,4186803865.8,1539019863.3,325470667.53,1040550917.6,663673991.11,2094855760.3,52359323.65,188595512.54,2482578957,150524978.67,388136011.9,5841735949.8,113405000,56167992.4
"MDIA3",39,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",121.829462687174,4211677597.1,1565068919.4,493568983.03,915517954.66,666302431.51,3164141960.8,77413108.072,153593756.23,2629857210.9,212206053.94,587143189.92,7359532448.5,113203000,55815630.348
"MDIA3",40,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",69.8376502990723,4004642010,1586668793.9,611268875.49,868824419.42,541816289.98,4143608949.6,105742505.6,103702377.82,2594001300.6,249195608.54,726896117.88,8390865567.7,113203000,55889971.296
"MDIA3",41,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",155.513127644857,4020607674.6,1605744477,121891561.57,767735452.18,553688177.76,971688065.62,22001450.207,217768362.19,2699184044.6,31122610.994,154162314.89,8647885453.6,113408000,0
"MDIA3",42,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",72.8249766031901,3981410125.7,1626385354.9,258344586.19,775588436.33,443882581.74,1978941272.2,44805636.061,174048975.84,2761939107.6,57828579.417,326907207.26,7573287529.4,113429000,130582099.04
"MDIA3",43,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",79.8063354492188,4051983106.9,1631757651.2,419947438.17,623175506.23,517786633.14,3083157716.8,66100566.226,252403182.63,2911020967.5,77845834.862,531409100.62,8016852246.2,113431000,129932140.74
"MDIA3",44,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",62.9617780049642,3935268639.9,1629201007,585957201.13,478660884.2,522969147.4,4072560934.5,89319726.354,90602816.337,2933638608.3,92054207.734,687761226.38,7466124813.7,113431000,127102560.49
"MDIA3",45,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",104.128897984823,4173920042.9,1618447405.5,133681116.91,644729447.05,532084387.18,1052726799,24538270.995,308186694.36,2997106208.6,12886455.606,160805788.36,7197269269.4,113450000,0
"MDIA3",46,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",119.138819376628,4198569458.2,1674336762.8,264207183.62,571978576.58,592258273.51,2197115296.2,48901647.172,186564869.53,3034332608.1,32759387.024,309165511.83,7553228550.4,113450000,140361620.44
"MDIA3",47,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",173.214795430501,4277526049.3,1679704688.6,402708845.51,540809385.7,592987191.58,3419309879.4,74652201.247,212563840.95,3143729472,64837313.088,489322098.39,6726377155,113450000,138886302.71
"MDIA3",48,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",139.056917826335,4784799393,1848288738.4,573495763.04,875848992.73,770712379.42,4554610337.6,102692703.76,149142631.23,3138238020.9,79176723.91,650342793.4,8466949667.5,113450000,136891791.42
"MDIA3",49,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",134.191538492839,4863533557.5,1836872502.6,164620437.14,879812955.63,718838762.87,1253757806.1,29530097.007,237543779.03,3264881839.1,30037077.997,215460738.15,8382049639.4,113450000,0
"MDIA3",50,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",132.94278717041,5273032139.4,1968659646.4,341045462.81,860412892.04,1004550033.8,2582335049.3,58057318.949,328642836.54,3408069213.6,51797135.011,433792213.32,10235186663,113450000,128717577.81
"MDIA3",51,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",108.598284403483,5154401942.7,1959057426.5,508678371.69,716884066.68,904655177.09,3958365843.1,87986469.235,256787023.82,3532862698.9,77341728.801,635114065.55,11358028508,113450000,126919682.76
"MDIA3",52,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",94.3881505330404,5065946028.6,1972741849,695592423.8,734659238.78,767690188.71,5240768806,114146294.25,211401627.44,3563596601.1,96615232.883,804798267.17,13096645252,113450000,124439639.41
"MDIA3",53,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",146.67965443929,5279118199.4,1990704447.9,156632839.51,862341269.19,764438675.11,1375331836.5,32855584.465,512056683.85,3652338255.1,21447415.555,183837269.25,13120246197,113450000,0
"MDIA3",54,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",135.706354777018,5259104716.3,2029956234.4,359273267.94,770812256.91,744200006.12,2903664703.8,65933718.002,405492509.03,3744092453.3,42885723.112,410836743.13,13576382551,113450000,164104819.23
"MDIA3",55,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",158.755968729655,5490062392.2,2065993756.3,559199595.35,822453304.52,744476629.78,4533075929.5,99808491.469,525531766.29,3923132457.9,79060574.306,650279917.92,16481967641,113450000,163091988.93
"MDIA3",56,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",110.412976582845,5422502573.9,2119843569.8,731930881.18,950392816.34,535851820.46,6018137438.5,132611133.34,428151335.65,3936257937.1,99794735.188,807885538.08,15835227641,113450000,159826229.74
"MDIA3",57,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",185.944798787435,5482976149.6,2174800374.7,180665988.59,871919808.67,577939366.72,1476698426.8,33940102.882,401550555.11,4033116974.2,36952295.551,213985893.98,14165269753,113450000,0
"MDIA3",58,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",108.214881896973,5525563257,2219681220.2,375427527.86,864341132.78,560536622.73,2962260801,65689861.513,468751636.61,4100685501.5,60893557.161,438170992.03,14915408699,113450000,157773523.52
"MDIA3",59,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",160.586461385091,5797821075.3,2274902782.2,570087007.13,924328237.32,608853532.06,4554839848.7,99404767.217,667607753.8,4264639305.9,83322543.603,679124029.58,14777271187,113450000,156472443.64
"MDIA3",60,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",139.792752583822,5874286709.1,2368931907.5,786074730.11,900913455.74,663470515.59,6007615693.4,134348204.72,586718102.45,4309902737.8,107982271.16,876193753.36,13542317400,113450000,153827513.84
"MDIA3",61,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",271.400217692057,5934324566.9,2335317059.4,158465551.92,937030067.3,687790777.79,1305218959.3,33199057.429,780727419.19,4309503721.8,14319130.714,183571407.36,12342170304,113450000,0
"MDIA3",62,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",153.037785847982,5926071707.6,2475855561.1,390679999.04,895266581.66,697459913.72,2665552431.2,62984367.091,537402600.47,4333345212.2,77093735.109,382215613.73,11448108936,1.13e+08,170019120.11
"MDIA3",63,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",310.614451090495,6096480326.6,2529742756.9,586448791.38,949693767.71,740378422.93,4170806207.6,95280487.279,542515551.92,4406408135.9,94016791.248,578990913.17,8000524161.4,1.13e+08,236546349.14
"MDIA3",64,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",264.21462504069,6044183110.4,2555788595.1,715791385.24,928868883.05,709871150.16,5478337827.3,125576541.88,413409008.03,4405443077.2,119053023.59,688246587.8,8906427725.9,1.13e+08,230067802.08
"MDIA3",65,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",317.297541300456,5899341259.8,2529629693.2,109223683.06,812702323.67,684495670.98,1332604236.9,34589982.807,497686202.58,4402143265.1,74379608.426,120051459.91,8792512838.8,1.13e+08,0
"MDIA3",66,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",329.769571940104,5941744805.1,2505321398.6,316297490.61,849780983.3,624338244.49,2815734517.1,67195807.118,682352206.21,4467625577.4,134503989.4,347436761.81,13583432971,1.13e+08,92351952.213
"MDIA3",67,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",276.11435953776,6167124702.9,2525903315.1,615980135.54,892544066.8,613596312.36,4411863567.1,99938585.361,917732607.54,4660984323.7,154492412.64,662417505.46,16870660432,1.13e+08,154869870.03
"MDIA3",68,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",312.548034667969,6335008887.3,2561501134,874693764.3,910981781.6,591565380.09,5941402882.3,132491072.67,959113417.34,4832461725.7,193845722.03,892764175.47,14492157525,1.13e+08,153729520.75
"MDIA3",69,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",459.82953898112,6353370496,2581284976.5,209196749.68,771199850.41,586609740.29,1332219966.7,31543858.606,1025694508.8,4995560905.3,33210514.16,225853364.93,15950191865,1.13e+08,0
"MDIA3",70,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",396.332616170247,6382673574.1,2623118500.4,428529009,727129676.44,524802674.45,2845253909.9,67523151.653,997904457.54,5130741223.2,44765634.408,462395280.43,18418380555,3.39e+08,130759294
"MDIA3",71,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",301.128428141276,6530492103.8,2658236941.8,703841618.76,671773919.9,542789900.3,4438703070.1,102747010.64,1149454449.7,5315928283.5,65050209.069,743137970.74,18458702105,3.39e+08,193128181.97
"MDIA3",72,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",228.669570922852,6596360182.2,2673265663.2,914408869.26,638227349.61,550954894.94,5865919957.6,138186621.96,1002947570.6,5407177937.6,92073143.743,908524992.21,19131157590,3.39e+08,190943291.99
"MDIA3",73,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",111.55797068278,6748601951.8,2689748595.7,150350092.18,677888236.59,550210538.6,1309477589.8,37214006.162,1267069305.7,5520503176.6,9350560.9031,160197599.96,18600430905,3.39e+08,0
"MDIA3",74,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",161.417689005534,8133653667.3,3322314658.4,368862792.73,1547385749.7,1019527680,2851373785.7,83373125.91,620733582.51,5566740237.5,29473129.5,401484029.98,13384842025,3.39e+08,139743468.44
"MDIA3",75,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",147.530364990234,8519729423.7,3317066193.8,611797616.67,1699844272.5,1046336659.9,4659516153.6,135562203.4,808267692.19,5773548491.3,96020825.404,643297604.29,13996138478,3.39e+08,138743332.16
"MDIA3",76,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",239.847081502279,8151635203.5,3331131291.2,755390239.91,1337291628,1007323065.2,6290650806.5,190349733.05,470881010.15,5807020510.3,195082557.03,783904121.04,15148795460,3.39e+08,138205142.6
"MDIA3",77,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",146.677968343099,8210308154.6,3366791157.9,58556100.665,1382137509.2,1047758095.2,1354562275.1,55198811.541,613273042.07,5780412550.2,59273021.78,60129829.942,15150538610,3.39e+08,0
"MDIA3",78,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",165.309499104818,8034269969.4,3354861572.3,160912275.76,1228398591.7,1014796336.6,2920173839.2,113171620.75,523597860.25,5791075041,124288705.93,187942572.17,13489043225,3.39e+08,141963696.85
"MDIA3",79,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",142.856068929036,8158115022.5,3381823313.2,297495039.37,1210587894.2,1033884955.8,4491874382.5,175405150.04,657038415.42,5913642172.4,166402125.96,316496330.17,12086544545,3.39e+08,141595422.82
"MDIA3",80,"M.Diasbranco","ON","Alimentos e Beb","Outras indústrias de alimentos","Novo Mercado","Consumo não cíclico","Alimentos diversos","Alimentos processados","02033",177.479120890299,8108965842.8,3354892853.6,557429459.83,1154736941.4,913364752.16,6109586395.9,233764745.14,348718230.24,6040864149.3,222613833.67,539045470.6,12945517539,3.39e+08,139136148.49
"MGLU3",52,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",94.3881505330404,8374160345.6,850291216.2,-9971077.572,5332218887.7,2131325592,11331271512,138273493.22,625506613.92,910615865.93,337038683.14,219178920.12,3349664286.1,186494000,4096346.3235
"MGLU3",53,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",146.67965443929,5958753300.4,834569838.81,1163003.8726,2770368032.8,2293813419.8,2560360276.1,35747142.722,220819922.32,894571847.83,85986879.836,55238333.559,2477234559.8,186494000,0
"MGLU3",54,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",135.706354777018,6151051513.2,732085548.91,79477030.507,3112052572,2076735839,5172737077.7,71955834.313,253057869.03,962263102.16,191208642.1,247372544.08,1437938231.8,186494000,0
"MGLU3",55,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",158.755968729655,6198122275.5,751883039.42,115129789.26,3186398374.8,2018296478.2,7989630217.5,107553886.78,370742077.71,993427422.48,307773352.66,384038007.33,2005470143.4,186494000,0
"MGLU3",56,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",110.412976582845,6579615947.3,754345858.76,158849177.35,3527984034.4,2082101431.8,11289755207,142311867.78,391248066.94,969530481.05,437384480.73,523373465.66,1965312545.3,186494000,0
"MGLU3",57,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",185.944798787435,6113450615.4,725090101.36,28052324.922,3376721258.6,1785074554.2,3099439702.4,36924974.076,321407105.09,951654802.64,130286553.92,128096737.66,1606617706.5,181494467,0
"MGLU3",58,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",108.214881896973,6037300005.5,719433544.32,63459210.008,2724341233.6,2357887436.4,6204421277.4,73567101.9,386621146.99,955071335.55,270527710.1,267861153.23,2244016782.8,181494467,42360852.406
"MGLU3",59,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",160.586461385091,6212915368.8,733395029.6,119086911.12,3008759476.9,2215233236,9342728503.4,110543438.31,177133958.01,988922655.92,429608723.82,462955353.92,1822094789.4,180156867,42011523.498
"MGLU3",60,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",139.792752583822,6939142490.3,742696866.59,168631788.77,3714117902.4,2235361563.4,12827990802,149973627.63,540659046.48,989663024.52,599741037.19,643968906.93,1822016454,180156867,41301382.287
"MGLU3",61,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",271.400217692057,6105533816.7,709337696.3,3603155.1788,2585012428.5,2567548749,2845675185.4,40109737.243,357215187.3,952972639.25,157612771.5,120844670.11,1158211466.6,178357467,2549497.5985
"MGLU3",62,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",153.037785847982,5753430864.3,696679080.05,7275837.8509,2331770744.4,2511925876.3,5386435329.8,77513803.859,280626928.5,909734243.61,343865807.83,236276316.97,770493639.28,176665967,41370594.403
"MGLU3",63,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",310.614451090495,5825402295.2,691781572.36,-16099024.37,2416627948.1,2538814071.5,7850608623.2,111653698.34,329494421.57,869960275.58,531338483.45,332372772.61,387515666.84,176665967,40805073.88
"MGLU3",64,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",264.21462504069,6521125307.9,685741006.83,-77757161.616,3407284331.7,2431554921.3,10641322095,149103402,731839429.88,682286054.83,730520266.38,401706024.81,461967131.34,22083245.875,39686316.585
"MGLU3",65,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",317.297541300456,5756691796.5,657846057.87,6068174.8862,2857279953.1,2132995811.5,2614228413.1,35682577.676,474995802.16,766416031.95,164633026.45,130764895.43,730514057.81,21623933,0
"MGLU3",66,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",329.769571940104,5650961017,638386274.98,17790463.951,3080870660.7,1804196864.7,5006640425.3,70234476.932,224183909.96,765893491.6,331284251,278595055.84,943686233.26,21593933,0
"MGLU3",67,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",276.11435953776,5841976612.8,627956544.1,45492603.053,3303204921.3,1756549658.5,7492383230,105142105.14,263501209.31,782222032.95,509254057.4,442718204.63,1849460823.5,21520633,0
"MGLU3",68,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",312.548034667969,6802866942.3,624538165.52,96529783.576,4095171108.2,2014557013,10603328099,148992519.41,668110102.94,693138821.16,691932268.56,647819501.18,2547861743.4,21520633,0
"MGLU3",69,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",459.82953898112,5824273073.8,616269361.4,64681477.294,3217409518.1,1853190648.3,3100183659.6,38032660.052,281735475.23,753672907.4,170020956.09,218081161.39,4161241898,21273933,0
"MGLU3",70,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",396.332616170247,5809834354.3,614245778.55,144280455.22,3398150271,1588426213.1,6068108480.7,76437706.472,292112846.42,823257870.11,320420332.52,438956690.75,6001952816.7,21273933,23849657.662
"MGLU3",71,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",301.128428141276,6515584513.1,614013716.58,244756410.22,3754936904.5,1816494357.7,9161748136.1,116114212.34,195698418.44,944153250.9,444712262.13,670562205.69,15365431104,188989312,23709500.202
