"Código","year","Quarter","NOME","kz","kz_quintile","kz_dum","SETOR_NUM","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK"
"GUAR3",2019,80,"Guararapes",1.16363678422092,2,0,17,"ON","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Tecidos vestuário e calçados","Comércio",466,158.080664316813,12614866989,2786437604.7,593231493.09,4404817233,2980341344.8,7815691866.3,511763774.72,943932663.69,5229708411.4,289872648.24,808333976.7,12092472812,499200000,248791449.18,0.153751476506155,0.101062494188785,0.675444110571973,0.0407516960179103,23.2581418751075,0.416742628448504,0.561826289416894,3.75492670547269,0.585432932754874,0.0863317627846869,0.4799352552445,0.0227543819593048,0.126496086275987,1.54402193909648,2.78858312989482,0.0470263771791879,5.06310543639972,1.41215494188958,0.113434908110143,0.301623960063245
"HBOR3",2008,36,"Helbor",1.85020263259088,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,174.038621902466,1725628445.2,19027705.678,89067188.091,307556279.46,746631265.29,636450613.92,32125821.574,207301846.07,671440900.48,18447817.202,93448567.688,268209815.45,52597000,0,0.244482880497672,0.0874015644466275,0.760255404878423,0.3680508602982,21.2688571371407,8.15306552913679,58.2985451798123,507.105157100096,0.610900653419336,0.149501243588841,99.7202402380852,0,0,0.76632797974464,5.0655623190948,0.0516143485805121,5.15927723954065,1.57003772632317,0.132650823069205,42.8447771312471
"HBOR3",2009,40,"Helbor",2.11378087921062,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,131.44704469045,2052151479.1,28507079.678,138838107.99,699507931.81,594067209.81,1156542440.8,23119095.139,165432126.66,742954182.51,10258877.866,178521770.07,1174224224.8,52597000,0,0.18921977950019,0.0938540411636696,0.749625532204341,0.817175465786217,21.4421545817545,0.498187966558687,8.5116516867431,67.9837686955418,0.635186111141617,0.0958677559588017,8.69427609715837,0,0,1.20254249822839,17.4016858765477,0.0676549023812265,4.87860406853784,1.74112370866502,0.186873041781592,7.29662894410469
"HBOR3",2010,44,"Helbor",1.24197373836963,2,0,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,92.7765544255574,3498029899.6,21804197.965,303372462.6,1024277402.9,1260937518.2,1644976348.3,28399613.75,507468753.85,1168366741.8,21604235.89,330030739.95,2276878219,65097000,37361247.427,0.70456710200268,0.161670363873676,1.11357029165421,0.422322510847196,21.9754657611335,-0.235130423344376,11.6382344350074,80.163066400084,0.661694190019844,0.247286206217368,17.8014991216948,0.0182058916252056,1.31059539767004,1.30418929255627,15.2762051678376,0.0867266636670803,4.53019396159539,1.95590548698722,0.259655167976299,10.6420042328687
"HBOR3",2011,48,"Helbor",1.29218810336781,2,0,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,133.884857654572,4115432594.4,34328949.695,333800181.06,1281996406.5,1411223208.9,1843928190.4,30933761.652,330082684.84,1323962182.4,24482904.372,370314880.84,2108314612.5,65097000,81180980.076,0.176500119358785,0.104268389116316,0.769924698387504,0.120945107998426,22.1380097917712,0.57441928155783,16.7276935981534,123.518398600267,0.670425126608643,0.0943624538137152,15.1384923843494,0.0232076289814684,3.72318120603708,1.1667143411445,15.1254473412686,0.0811093787598933,4.89698015933123,2.03421189154957,0.252122141778179,15.3089869022385
"HBOR3",2012,52,"Helbor",1.3242577944034,2,0,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,117.530190149943,5099615600.5,45141115.602,402266826.48,1440855449,1990979533.8,2117373474.9,20186073.276,407236843.2,1534313050.8,50931584.224,469855801.67,3623148178.2,195291000,104865578.9,0.239144484455707,0.102650909732028,0.833894105681577,0.14829497478461,22.3524310013851,0.314957667014636,12.3060246092391,99.9691226585894,0.691045647367107,0.0989535933000434,11.8627819032667,0.0254810585508542,3.05472727338564,1.38343430440292,9.22523437722941,0.0788817938435515,4.76669523802776,2.23672410334424,0.262180411142469,11.7180056498667
"HBOR3",2013,56,"Helbor",1.25506495477707,2,0,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,137.888738632202,6844935919.2,57590259.366,424488784.99,1531332813,2922094307.2,2714543255.6,24508661.275,456368608.64,1690639809.1,47014365.153,636537069.11,2805619891.9,257700000,144330178.85,0.342245466212959,0.088045351147835,0.873286825729248,0.282033277444454,22.6467749339483,0.275782811257071,9.94652968313231,98.655672568329,0.724833757744788,0.0894907860496886,10.1098212251489,0.0283021682724182,3.19731085342528,1.06049889988574,13.5392037526935,0.062015012266121,4.92644711817385,2.63416671974071,0.251081740004675,9.40359535490064
"HBOR3",2014,60,"Helbor",1.40392914736158,2,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,148.63472366333,6626972460.5,43649393.286,276457963.12,1644258320.9,2649111271.3,2421114156.4,34269154.934,309461290.89,1728553227.5,62896524.782,409563951.96,1605665677.5,257700000,170541679.28,-0.031843023992177,0.0453951829092238,0.627232985506428,-0.108095201133622,22.6144138943927,-0.242069861005529,5.39548044191387,74.5502735960017,0.712956595550304,0.0452102539078508,5.37350055889311,0.0249150147339775,2.96129382220987,0.890155392203776,6.51171035887202,0.0417170834446385,5.0014917770144,2.4837936858962,0.159936042883585,4.80042920736028
"HBOR3",2015,64,"Helbor",1.64617859696386,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,249.816769917806,6024719226.5,29357017.545,81630500.601,1481072143,2326892987.7,1549571455.5,6035202.6057,161670419.53,1637441018.7,77196546.762,131209950.75,479531929.9,257700000,118653600.32,-0.0908790911067949,0.0132286204189365,0.574616109150496,-0.359975880772145,22.5191367138265,-0.32743583965425,2.00840599621387,87.2398181058191,0.699298642970751,0.0243958188288294,3.70384116156441,0.0179046466583698,2.7183333235025,0.711650933331673,1.69968678980584,0.0135492622198798,5.52072772881606,2.32555865354053,0.0498524830322183,1.87014055535984
"HBOR3",2016,68,"Helbor",2.33105442544728,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,308.932376861572,5976092942.2,30740328.583,-115087499.26,1906859369.6,1977677985.6,1005780909.3,4411388.2496,87575423.706,1556363645.1,115709732.48,-73438017.177,549690656.8,320094812,18239908.392,-0.00807112870689729,-0.0183703350894073,0.644766537519904,-0.350929635590464,22.511032837233,0.0471202851542935,-3.77000527525488,132.320572048764,0.71395111857132,0.0145360174331105,2.98311719069417,0.00302751177378872,0.621313400247178,0.741994486178057,-0.634674504927176,-0.0192579834974308,5.73312240783948,2.49590599692427,-0.0739464068197284,-3.92027218308494
"HBOR3",2017,72,"Helbor",2.4455360124221,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,346.490038553874,5381342821.4,29057600.457,-334838314.55,1092926912.1,2343743635.2,561245180.65,5152725.1687,164037986.03,1478773631.3,160452633.85,-269496083.51,972172340.08,457913409.44,0,-0.0995215647668714,-0.0551674133200364,0.575069795690769,-0.441980678435611,22.4062037750322,-0.0547400826070084,-10.7248557376717,111.796805880616,0.699157679841422,0.0274490352838475,5.33624699511885,0,0,0.819283036540126,-1.67959900092347,-0.0622220746127616,5.84785406945444,2.32400042478361,-0.226429730327042,-10.1638751893584
"HBOR3",2018,76,"Helbor",2.76218763583263,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,165.088276545207,4320418882.9,35376632.521,-355959941.62,1402502905.5,1718208263.2,661534571.08,3780621.148,62996779.4,859632437.11,181696380.91,-322693398.95,712805536.29,452126000,0,-0.197148550781976,-0.0654445056114038,0.579913094607141,0.178690871454524,22.186618198136,0.21746572203548,-12.1200413982277,107.397414776836,0.784030595786952,0.011706516661507,2.16799661394009,0,0,0.887302090119749,-1.77600344780582,-0.0823901457862967,5.10648034019899,3.6302854964286,-0.414083887779645,-10.1638751893584
"HBOR3",2019,80,"Helbor",2.55280559697089,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2087,158.080664316813,4632517043.5,60834528.234,-104296056.51,1270155882,1757308574.1,1292163416.9,9179982.862,194386212.18,1251927044.5,129962171.5,13023744.086,3021738528,663468500,0,0.072237940130127,-0.0220154749402806,0.700734011714131,0.953281768465185,22.256366195232,0.719624619383653,-2.68866952193762,85.5780847513641,0.707452088848503,0.0449924457439465,5.49476302088985,0,0,1.30581343302078,0.100211807295017,-0.0225139067013991,5.06310543639972,2.41824351458844,-0.0833084139912116,-2.94816236248853
"HYPE3",2009,40,"Hypera",1.68101165762305,1,1,10,"ON","Outros","Outras outras indústrias","Novo Mercado","Saúde","Medicamentos e outros produtos","Comércio e distribuição",2143,131.44704469045,11096256786,521572080.8,553045816.88,2288486870.4,2741548777.6,3574233286.4,67956021.179,881135778.79,6066221138.5,62820405.388,819811937.73,15749292350,223101000,0,0.690579715546296,0.0946132674276335,0.766355393443359,0.456534500180359,23.1298736619046,1.04755384817788,2.43788874069511,19.7465877232866,0.453309232544048,0.134246196982744,3.4591056941955,0,0,1.87264303618289,13.0500898978057,0.0498407550893893,4.87860406853784,0.82918764963517,0.0911680936538941,2.1711114000474
"HYPE3",2010,44,"Hypera",1.51522603508916,2,1,10,"ON","Outros","Outras outras indústrias","Novo Mercado","Saúde","Medicamentos e outros produtos","Comércio e distribuição",2143,92.7765544255574,16642146996,1232574564.2,436418895.78,2913702389.4,5298225142.6,5265214736.6,82151085.953,4015076836.9,8430219464.2,550705553.59,1019733264.8,20567716442,547846000,0,0.499798293871243,0.0467337762395038,0.740062859969218,0.473103268506341,23.5352042902182,1.36319122432598,0.994244133883863,15.7445688415767,0.493441593435936,0.361840656208116,7.69802868041092,0,0,1.72932278394833,1.85168509406243,0.026223713556003,4.53019396159539,0.974106020237432,0.0517683908032654,0.836737455560524
"HYPE3",2011,48,"Hypera",1.17705424058864,2,0,10,"ON","Outros","Outras outras indústrias","Novo Mercado","Saúde","Medicamentos e outros produtos","Comércio e distribuição",2143,133.884857654572,20848779580,1969309199.1,-85507106.776,2503168879.9,7947363858,5201725355.4,177526090.34,4062217324.5,10398246842,1371389986.6,658711853.7,8320117954.6,625614000,137170290.72,0.252769825011826,0.00552927357186048,0.6279558004392,-0.0120582700566167,23.7605612501447,0.597720134990921,0.0746559163532023,8.47862112478598,0.501253931811683,0.244092143007532,3.29571730789088,0.00824234341596486,0.111287620809399,0.900323715374998,0.480324240468681,-0.00410130033980627,4.89698015933123,1.00502833763176,-0.00822322340248979,-0.0693727659644658
"HYPE3",2012,52,"Hypera",1.61386580168608,1,1,10,"ON","Outros","Outras outras indústrias","Novo Mercado","Saúde","Medicamentos e outros produtos","Comércio e distribuição",2143,117.530190149943,18710015266,2035564811.8,301442897.1,2452289331.1,6104277428.4,5726433459.2,144398055.77,2566908678.7,10153448506,931402125.64,1139149416,15375965233,625822579,0,-0.102584628792934,0.0213845108371566,0.410410917659095,0.100871935358004,23.6523247931594,0.0336440883586385,0.226394592110652,4.3449585079938,0.457325482533289,0.123120332720214,1.30345639977364,0,0,1.27912947436181,1.22304790234105,0.0161113121937311,4.76669523802776,0.842725183906103,0.0296887207259551,0.153070374747532
"HYPE3",2013,56,"Hypera",1.29564833278112,2,0,10,"ON","Outros","Outras outras indústrias","Novo Mercado","Saúde","Medicamentos e outros produtos","Comércio e distribuição",2143,137.888738632202,17450137516,2124054665.6,358329776.17,2675712402.1,4894224305.3,5944302985.2,146428049.91,1617486501,9880200808.8,1032917452.6,1251403116.2,15547771480,631107917,142526819.3,-0.0673370776072781,0.0269779483823966,0.40459275953431,0.0380462861486628,23.5826133661369,0.0434718920699708,0.247969420159929,3.71883845874998,0.433803842541205,0.086450303647764,0.794613117510956,0.00761767520088564,0.0700183155425874,1.32478659071904,1.21152286956721,0.0205344958365771,4.92644711817385,0.766172353567721,0.0362674588405983,0.176034569910421
"HYPE3",2014,60,"Hypera",1.57456070011871,2,1,10,"ON","Outros","Outras outras indústrias","Novo Mercado","Saúde","Medicamentos e outros produtos","Comércio e distribuição",2143,148.63472366333,18217011849,2186261898.8,528230329.04,3920954060.1,4489553125.7,6139390268.2,143674661.82,2400355902.8,9806504663.3,782484503.24,1193795690.2,13804898339,632079753,0,0.0439466068560694,0.038504280567642,0.481973690928706,0.032819202433948,23.6256217114313,0.0292870208132935,0.316331308106989,3.95964723602074,0.461684235343763,0.137555128181604,1.13008198031568,0,0,1.21948680216835,1.52564770964396,0.02899654089367,5.0014917770144,0.857645764170755,0.0538653013664345,0.248689611239731
"HYPE3",2015,64,"Hypera",1.65117952913875,1,1,10,"ON","Outros","Outras outras indústrias","Novo Mercado","Saúde","Medicamentos e outros produtos","Comércio e distribuição",2143,249.816769917806,18754439506,877855301.87,663578349.03,3970907304.4,5265577971.8,3504315740.2,126792590.17,3266663636.9,9517954230.3,847467132.27,1047580559.7,16268349082,632237425,0,0.029501416667822,0.0433864206573147,0.5070252658757,-0.429207854996417,23.6546963349897,-0.598467456093966,0.361517044062205,4.2247844511537,0.492495937988377,0.179319400128695,1.4941776365828,0,0,1.35993583546127,1.23613119590135,0.0353824676454716,5.52072772881606,0.970427578522709,0.069718590042966,0.303521892502553
"HYPE3",2016,68,"Hypera",0.28242610426781,0,0,10,"ON","Outros","Outras outras indústrias","Novo Mercado","Saúde","Medicamentos e outros produtos","Comércio e distribuição",2143,308.932376861572,12807540238,1052334659.7,1309783099.6,1941672092,1041048597.9,3667325548.9,80471036.816,1503181661.2,9824819548.7,506054031.12,1192034939.9,18356952631,630002363,352496237.82,-0.317092881719949,0.0741293354019577,0.159040780128127,0.0465168725608889,23.2732999155256,0.198756398074176,1.58369395668568,3.39773614574775,0.232887864049845,0.0801507110206677,1.71233420587417,0.0187953491069263,0.401542528784773,1.66618046278591,2.3555487489385,0.102266561358431,5.73312240783948,0.303590378949471,0.133313705468851,1.49202618792631
"HYPE3",2017,72,"Hypera",-0.195186958545605,0,0,10,"ON","Outros","Outras outras indústrias","Novo Mercado","Saúde","Medicamentos e outros produtos","Comércio e distribuição",2143,346.490038553874,10973167479,982202354.67,1045213565.2,1853049736.6,738670286.79,3941133931.4,83310153.074,1648758319.2,8381447456,123201799.59,1256493711.3,24019465724,632120581,443919675.78,-0.143226000068101,0.088114009193246,0.202358921012823,0.0746615970818647,23.1187188096655,-0.0666444884082725,1.07240002775896,2.46282872040806,0.236187047017902,0.128733409269965,1.56676234504148,0.0346608066444241,0.421842682542218,2.4251143344269,10.1986636192122,0.0952517645611704,5.84785406945444,0.309221054835185,0.124705615669256,0.993233051449593
"HYPE3",2018,76,"Hypera",-1.23598879980125,0,0,10,"ON","Outros","Outras outras indústrias","Novo Mercado","Saúde","Medicamentos e outros produtos","Comércio e distribuição",2143,165.088276545207,11022356583,1006396964.4,1179396141.8,1481797805.9,908429700.46,3888484221.8,92851261.893,15215407.895,8632129077.3,89538389.509,1283984974.2,19929237927,632046622,660898725.1,0.00448267139767402,0.115941673735298,0.217824753967742,-0.0133590257312817,23.1231914638166,0.0246330194740054,1.29530070625869,2.43353876621795,0.216852674672436,0.00138660126386648,0.0154911132341075,0.0602286191625892,0.672874303301837,2.024926817173,14.3400499075421,0.107000361757395,5.10648034019899,0.27689895331218,0.136628649923861,1.20076696639182
"HYPE3",2019,80,"Hypera",-1.15900627237234,0,0,10,"ON","Outros","Outras outras indústrias","Novo Mercado","Saúde","Medicamentos e outros produtos","Comércio e distribuição",2143,158.080664316813,11931149953,1169089986.2,1165180160.4,1581682719.4,1630835817,3297976159,120490903.61,2248636351.6,8718631417.1,81832074.903,1086737402,22522910524,630453103,624032632.84,0.0824500063263831,0.116642122247516,0.291454782124789,-0.151860732644725,23.2024184601124,0.161658895599904,1.27749894871404,3.19209879405316,0.269254728079049,0.204006859573761,2.234343336817,0.0566151737281352,0.620066092123042,2.15699485479428,13.2800910069575,0.097658663665276,5.06310543639972,0.368465918871078,0.133642552902823,1.15777392183875
"IGBR3",2006,28,"IGB S/A",3.51888208912121,1,1,5,"ON","Eletroeletrônicos","Indústria de equipamentos de áudio e vídeo","Tradicional","Consumo cíclico","Eletrodomésticos","Exploração de imóveis",681,96.7511024475098,1499988527.6,254875958.67,-233160252.46,1043419012.2,448537371.98,2813740894.1,40295129.23,80747072.618,12681663.8757,360737735.3,-5455910.8059,365533009.45,10505000,0,-0.0327628309612795,-0.12436516171078,0.962057804316976,0.0858231993391486,21.1287232967587,-0.113551765116534,-0.670777067205354,5.1889637225135,0.991571618242615,0.0520681115156006,0.280835039788546,0,0,1.23833573354191,-0.0151243140708934,-0.155441357163617,4.57214172665127,21.4543982909729,-1.88556160372035,-0.810921890462625
"ROMI3",2006,28,"Inds Romi",0.100311538160265,0,0,7,"ON","Máquinas Indust","Indústria de máquinas industriais","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos",751,96.7511024475098,1863432834.6,317731961.32,168872556.9,611446917.75,545381316.2,1117958688,23395857.909,177020783.53,695075705.1,8211359.6004,203815639.25,2038906854,6545000,49897450.786,0.828839952713765,0.188699132117161,1.13535280338087,0.0424267916794401,21.345686233626,0.29008671082906,0.780667219711796,4.69706832491958,0.624669676194671,0.173734558804129,0.718757280268064,0.0489711514370702,0.202598561050753,1.71497197463304,24.8211805557842,0.0906244398855673,4.57214172665127,1.66431976468458,0.24295563153902,0.685673045214985
"ROMI3",2007,32,"Inds Romi",-3.3850430303233,0,0,7,"ON","Máquinas Indust","Indústria de máquinas industriais","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos",751,113.58053334554,2686708815.2,307244615.36,212445058.42,611100747.04,795730214.83,1232152484.1,27807792.048,585911328.74,1268027908.7,-2359070.9092,215870585.35,3398625763.8,78558000,236624560.42,0.441806093202561,0.128930244228294,0.754967356884632,0.10214491584147,21.7115827927135,-0.033006896493607,0.756149458398465,4.42772881905049,0.525945864788826,0.314425783350421,1.8440427784031,0.126983144241307,0.744730116029109,1.78860347592684,-36.3324647816422,0.0790726025902384,4.73251213020812,1.10946372096203,0.167539733914691,0.66862980210555
"ROMI3",2008,36,"Inds Romi",1.00510797512709,0,0,7,"ON","Máquinas Indust","Indústria de máquinas industriais","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos",751,174.038621902466,3061404311.2,464225577.45,207936962.02,762404231.84,989571400.27,1281505668.3,27935897.22,347831835.27,1250429168.7,3031988.3177,205378089.06,1099101840.2,78558000,56762797.685,0.139462636918511,0.087792490911391,0.65208988119525,0.0400544452386095,21.8421395728655,0.510931532212744,0.767703801622777,5.70221753132175,0.58352412427443,0.129463912613882,1.13210067119466,0.0211272607451413,0.184747900686529,0.931297268341679,52.7241083881473,0.0679220844039687,5.15927723954065,1.4010994592612,0.166292475595543,0.676779841288217
"ROMI3",2009,40,"Inds Romi",1.71436237234887,1,1,7,"ON","Máquinas Indust","Indústria de máquinas industriais","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos",751,131.44704469045,3070042882.5,496550513.55,22603768.744,716736069.73,1145224673.1,839053731.19,35208087.636,398694972.54,1204557801.3,22679655.85,16202779.578,1547587534.2,74758000,24532713.094,0.00282176753602796,0.0188840971342786,0.608204782366741,-0.345259446020977,21.844957366689,0.0696319584060006,0.124533974835169,4.01089649790041,0.607190439592876,0.130232707611142,0.858838874691134,0.00801354888155356,0.0528465347143487,1.11058653169481,0.714419111346436,0.00736268827801952,4.87860406853784,1.54576288561704,0.0187652005736921,0.0486913471424021
"ROMI3",2010,44,"Inds Romi",1.35724649479536,2,1,7,"ON","Máquinas Indust","Indústria de máquinas industriais","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos",751,92.7765544255574,3101398457.7,481605325.76,113193531.79,750139395.79,1181452593.2,1122335472,40060735.444,411480292.29,1166515426.2,36331442.739,128144029.63,1806309083.4,74758000,55709434.19,0.0102133997471939,0.049919259469497,0.629174269845073,0.337620500665948,21.8551189621027,-0.0300980210113006,0.308637818413147,3.89002112832474,0.623474828380519,0.134030796323901,0.828677608946962,0.0181461420319428,0.11219288404661,1.20523084130313,3.52708342882414,0.0364975778939235,4.53019396159539,1.65586493380742,0.0970356064289139,0.227959751729472
